ranking_id,ranking_date,season,name,wins,losses,record
1,1997-06-21,1997,Cleveland Rockers,0,1,0-1
1,1997-06-21,1997,Houston Comets,1,0,1-0
1,1997-06-21,1997,Los Angeles Sparks,0,1,0-1
1,1997-06-21,1997,New York Liberty,1,0,1-0
1,1997-06-21,1997,Sacramento Monarchs,1,0,1-0
1,1997-06-21,1997,Utah Starzz,0,1,0-1
2,1997-06-22,1997,Charlotte Sting,0,1,0-1
2,1997-06-22,1997,Cleveland Rockers,0,1,0-1
2,1997-06-22,1997,Houston Comets,1,0,1-0
2,1997-06-22,1997,Los Angeles Sparks,0,1,0-1
2,1997-06-22,1997,New York Liberty,1,0,1-0
2,1997-06-22,1997,Phoenix Mercury,1,0,1-0
2,1997-06-22,1997,Sacramento Monarchs,1,0,1-0
2,1997-06-22,1997,Utah Starzz,0,1,0-1
3,1997-06-23,1997,Charlotte Sting,0,1,0-1
3,1997-06-23,1997,Cleveland Rockers,0,1,0-1
3,1997-06-23,1997,Houston Comets,1,0,1-0
3,1997-06-23,1997,Los Angeles Sparks,0,2,0-2
3,1997-06-23,1997,New York Liberty,2,0,2-0
3,1997-06-23,1997,Phoenix Mercury,1,0,1-0
3,1997-06-23,1997,Sacramento Monarchs,1,1,1-1
3,1997-06-23,1997,Utah Starzz,1,1,1-1
4,1997-06-24,1997,Charlotte Sting,0,1,0-1
4,1997-06-24,1997,Cleveland Rockers,0,1,0-1
4,1997-06-24,1997,Houston Comets,2,0,2-0
4,1997-06-24,1997,Los Angeles Sparks,0,2,0-2
4,1997-06-24,1997,New York Liberty,2,0,2-0
4,1997-06-24,1997,Phoenix Mercury,1,1,1-1
4,1997-06-24,1997,Sacramento Monarchs,1,1,1-1
4,1997-06-24,1997,Utah Starzz,1,1,1-1
5,1997-06-25,1997,Charlotte Sting,0,2,0-2
5,1997-06-25,1997,Cleveland Rockers,0,1,0-1
5,1997-06-25,1997,Houston Comets,2,0,2-0
5,1997-06-25,1997,Los Angeles Sparks,1,2,1-2
5,1997-06-25,1997,New York Liberty,2,0,2-0
5,1997-06-25,1997,Phoenix Mercury,1,1,1-1
5,1997-06-25,1997,Sacramento Monarchs,1,1,1-1
5,1997-06-25,1997,Utah Starzz,1,1,1-1
6,1997-06-26,1997,Charlotte Sting,0,3,0-3
6,1997-06-26,1997,Cleveland Rockers,1,1,1-1
6,1997-06-26,1997,Houston Comets,2,1,2-1
6,1997-06-26,1997,Los Angeles Sparks,1,2,1-2
6,1997-06-26,1997,New York Liberty,3,0,3-0
6,1997-06-26,1997,Phoenix Mercury,1,1,1-1
6,1997-06-26,1997,Sacramento Monarchs,2,1,2-1
6,1997-06-26,1997,Utah Starzz,1,2,1-2
7,1997-06-27,1997,Charlotte Sting,0,3,0-3
7,1997-06-27,1997,Cleveland Rockers,1,1,1-1
7,1997-06-27,1997,Houston Comets,2,1,2-1
7,1997-06-27,1997,Los Angeles Sparks,2,2,2-2
7,1997-06-27,1997,New York Liberty,3,0,3-0
7,1997-06-27,1997,Phoenix Mercury,1,1,1-1
7,1997-06-27,1997,Sacramento Monarchs,2,2,2-2
7,1997-06-27,1997,Utah Starzz,1,2,1-2
8,1997-06-28,1997,Charlotte Sting,0,3,0-3
8,1997-06-28,1997,Cleveland Rockers,1,2,1-2
8,1997-06-28,1997,Houston Comets,3,1,3-1
8,1997-06-28,1997,Los Angeles Sparks,2,2,2-2
8,1997-06-28,1997,New York Liberty,3,0,3-0
8,1997-06-28,1997,Phoenix Mercury,2,1,2-1
8,1997-06-28,1997,Sacramento Monarchs,2,2,2-2
8,1997-06-28,1997,Utah Starzz,1,3,1-3
9,1997-06-29,1997,Charlotte Sting,1,3,1-3
9,1997-06-29,1997,Cleveland Rockers,1,3,1-3
9,1997-06-29,1997,Houston Comets,3,1,3-1
9,1997-06-29,1997,Los Angeles Sparks,2,2,2-2
9,1997-06-29,1997,New York Liberty,4,0,4-0
9,1997-06-29,1997,Phoenix Mercury,2,2,2-2
9,1997-06-29,1997,Sacramento Monarchs,2,2,2-2
9,1997-06-29,1997,Utah Starzz,1,3,1-3
10,1997-06-30,1997,Charlotte Sting,1,3,1-3
10,1997-06-30,1997,Cleveland Rockers,1,3,1-3
10,1997-06-30,1997,Houston Comets,4,1,4-1
10,1997-06-30,1997,Los Angeles Sparks,2,3,2-3
10,1997-06-30,1997,New York Liberty,4,0,4-0
10,1997-06-30,1997,Phoenix Mercury,2,2,2-2
10,1997-06-30,1997,Sacramento Monarchs,2,2,2-2
10,1997-06-30,1997,Utah Starzz,1,3,1-3
11,1997-07-02,1997,Charlotte Sting,1,3,1-3
11,1997-07-02,1997,Cleveland Rockers,1,3,1-3
11,1997-07-02,1997,Houston Comets,4,2,4-2
11,1997-07-02,1997,Los Angeles Sparks,2,3,2-3
11,1997-07-02,1997,New York Liberty,5,0,5-0
11,1997-07-02,1997,Phoenix Mercury,2,2,2-2
11,1997-07-02,1997,Sacramento Monarchs,2,3,2-3
11,1997-07-02,1997,Utah Starzz,2,3,2-3
12,1997-07-03,1997,Charlotte Sting,1,3,1-3
12,1997-07-03,1997,Cleveland Rockers,1,4,1-4
12,1997-07-03,1997,Houston Comets,4,2,4-2
12,1997-07-03,1997,Los Angeles Sparks,3,3,3-3
12,1997-07-03,1997,New York Liberty,5,0,5-0
12,1997-07-03,1997,Phoenix Mercury,3,2,3-2
12,1997-07-03,1997,Sacramento Monarchs,2,3,2-3
12,1997-07-03,1997,Utah Starzz,2,4,2-4
13,1997-07-04,1997,Charlotte Sting,1,3,1-3
13,1997-07-04,1997,Cleveland Rockers,1,4,1-4
13,1997-07-04,1997,Houston Comets,4,3,4-3
13,1997-07-04,1997,Los Angeles Sparks,3,3,3-3
13,1997-07-04,1997,New York Liberty,6,0,6-0
13,1997-07-04,1997,Phoenix Mercury,3,2,3-2
13,1997-07-04,1997,Sacramento Monarchs,2,3,2-3
13,1997-07-04,1997,Utah Starzz,2,4,2-4
14,1997-07-05,1997,Charlotte Sting,2,3,2-3
14,1997-07-05,1997,Cleveland Rockers,1,4,1-4
14,1997-07-05,1997,Houston Comets,4,3,4-3
14,1997-07-05,1997,Los Angeles Sparks,3,4,3-4
14,1997-07-05,1997,New York Liberty,7,0,7-0
14,1997-07-05,1997,Phoenix Mercury,3,2,3-2
14,1997-07-05,1997,Sacramento Monarchs,2,3,2-3
14,1997-07-05,1997,Utah Starzz,2,5,2-5
15,1997-07-06,1997,Charlotte Sting,2,3,2-3
15,1997-07-06,1997,Cleveland Rockers,1,5,1-5
15,1997-07-06,1997,Houston Comets,4,3,4-3
15,1997-07-06,1997,Los Angeles Sparks,3,4,3-4
15,1997-07-06,1997,New York Liberty,7,0,7-0
15,1997-07-06,1997,Phoenix Mercury,3,2,3-2
15,1997-07-06,1997,Sacramento Monarchs,3,3,3-3
15,1997-07-06,1997,Utah Starzz,2,5,2-5
16,1997-07-07,1997,Charlotte Sting,2,4,2-4
16,1997-07-07,1997,Cleveland Rockers,2,5,2-5
16,1997-07-07,1997,Houston Comets,5,3,5-3
16,1997-07-07,1997,Los Angeles Sparks,3,5,3-5
16,1997-07-07,1997,New York Liberty,7,1,7-1
16,1997-07-07,1997,Phoenix Mercury,4,2,4-2
16,1997-07-07,1997,Sacramento Monarchs,4,3,4-3
16,1997-07-07,1997,Utah Starzz,2,6,2-6
17,1997-07-09,1997,Charlotte Sting,3,4,3-4
17,1997-07-09,1997,Cleveland Rockers,2,5,2-5
17,1997-07-09,1997,Houston Comets,5,4,5-4
17,1997-07-09,1997,Los Angeles Sparks,3,5,3-5
17,1997-07-09,1997,New York Liberty,7,2,7-2
17,1997-07-09,1997,Phoenix Mercury,5,2,5-2
17,1997-07-09,1997,Sacramento Monarchs,4,3,4-3
17,1997-07-09,1997,Utah Starzz,2,6,2-6
18,1997-07-10,1997,Charlotte Sting,3,5,3-5
18,1997-07-10,1997,Cleveland Rockers,3,5,3-5
18,1997-07-10,1997,Houston Comets,5,4,5-4
18,1997-07-10,1997,Los Angeles Sparks,3,5,3-5
18,1997-07-10,1997,New York Liberty,8,2,8-2
18,1997-07-10,1997,Phoenix Mercury,5,2,5-2
18,1997-07-10,1997,Sacramento Monarchs,4,4,4-4
18,1997-07-10,1997,Utah Starzz,2,6,2-6
19,1997-07-11,1997,Charlotte Sting,3,5,3-5
19,1997-07-11,1997,Cleveland Rockers,3,5,3-5
19,1997-07-11,1997,Houston Comets,5,4,5-4
19,1997-07-11,1997,Los Angeles Sparks,4,5,4-5
19,1997-07-11,1997,New York Liberty,8,2,8-2
19,1997-07-11,1997,Phoenix Mercury,5,2,5-2
19,1997-07-11,1997,Sacramento Monarchs,4,4,4-4
19,1997-07-11,1997,Utah Starzz,2,7,2-7
20,1997-07-12,1997,Charlotte Sting,4,5,4-5
20,1997-07-12,1997,Cleveland Rockers,3,6,3-6
20,1997-07-12,1997,Houston Comets,6,4,6-4
20,1997-07-12,1997,Los Angeles Sparks,4,5,4-5
20,1997-07-12,1997,New York Liberty,8,2,8-2
20,1997-07-12,1997,Phoenix Mercury,5,3,5-3
20,1997-07-12,1997,Sacramento Monarchs,4,5,4-5
20,1997-07-12,1997,Utah Starzz,3,7,3-7
21,1997-07-13,1997,Charlotte Sting,4,5,4-5
21,1997-07-13,1997,Cleveland Rockers,3,6,3-6
21,1997-07-13,1997,Houston Comets,6,4,6-4
21,1997-07-13,1997,Los Angeles Sparks,4,6,4-6
21,1997-07-13,1997,New York Liberty,8,2,8-2
21,1997-07-13,1997,Phoenix Mercury,6,3,6-3
21,1997-07-13,1997,Sacramento Monarchs,4,5,4-5
21,1997-07-13,1997,Utah Starzz,3,7,3-7
22,1997-07-14,1997,Charlotte Sting,4,5,4-5
22,1997-07-14,1997,Cleveland Rockers,3,7,3-7
22,1997-07-14,1997,Houston Comets,7,4,7-4
22,1997-07-14,1997,Los Angeles Sparks,4,6,4-6
22,1997-07-14,1997,New York Liberty,9,2,9-2
22,1997-07-14,1997,Phoenix Mercury,6,3,6-3
22,1997-07-14,1997,Sacramento Monarchs,4,5,4-5
22,1997-07-14,1997,Utah Starzz,3,8,3-8
23,1997-07-15,1997,Charlotte Sting,4,5,4-5
23,1997-07-15,1997,Cleveland Rockers,3,8,3-8
23,1997-07-15,1997,Houston Comets,7,4,7-4
23,1997-07-15,1997,Los Angeles Sparks,4,7,4-7
23,1997-07-15,1997,New York Liberty,10,2,10-2
23,1997-07-15,1997,Phoenix Mercury,6,3,6-3
23,1997-07-15,1997,Sacramento Monarchs,5,5,5-5
23,1997-07-15,1997,Utah Starzz,3,8,3-8
24,1997-07-16,1997,Charlotte Sting,5,5,5-5
24,1997-07-16,1997,Cleveland Rockers,3,8,3-8
24,1997-07-16,1997,Houston Comets,7,5,7-5
24,1997-07-16,1997,Los Angeles Sparks,5,7,5-7
24,1997-07-16,1997,New York Liberty,10,2,10-2
24,1997-07-16,1997,Phoenix Mercury,7,3,7-3
24,1997-07-16,1997,Sacramento Monarchs,5,6,5-6
24,1997-07-16,1997,Utah Starzz,3,9,3-9
25,1997-07-17,1997,Charlotte Sting,5,6,5-6
25,1997-07-17,1997,Cleveland Rockers,4,8,4-8
25,1997-07-17,1997,Houston Comets,7,5,7-5
25,1997-07-17,1997,Los Angeles Sparks,5,7,5-7
25,1997-07-17,1997,New York Liberty,11,2,11-2
25,1997-07-17,1997,Phoenix Mercury,7,3,7-3
25,1997-07-17,1997,Sacramento Monarchs,5,6,5-6
25,1997-07-17,1997,Utah Starzz,3,10,3-10
26,1997-07-18,1997,Charlotte Sting,5,6,5-6
26,1997-07-18,1997,Cleveland Rockers,4,8,4-8
26,1997-07-18,1997,Houston Comets,8,5,8-5
26,1997-07-18,1997,Los Angeles Sparks,5,7,5-7
26,1997-07-18,1997,New York Liberty,11,2,11-2
26,1997-07-18,1997,Phoenix Mercury,7,3,7-3
26,1997-07-18,1997,Sacramento Monarchs,5,7,5-7
26,1997-07-18,1997,Utah Starzz,3,10,3-10
27,1997-07-19,1997,Charlotte Sting,5,6,5-6
27,1997-07-19,1997,Cleveland Rockers,5,8,5-8
27,1997-07-19,1997,Houston Comets,8,5,8-5
27,1997-07-19,1997,Los Angeles Sparks,5,8,5-8
27,1997-07-19,1997,New York Liberty,12,2,12-2
27,1997-07-19,1997,Phoenix Mercury,7,3,7-3
27,1997-07-19,1997,Sacramento Monarchs,5,7,5-7
27,1997-07-19,1997,Utah Starzz,3,11,3-11
28,1997-07-21,1997,Charlotte Sting,6,6,6-6
28,1997-07-21,1997,Cleveland Rockers,5,8,5-8
28,1997-07-21,1997,Houston Comets,8,5,8-5
28,1997-07-21,1997,Los Angeles Sparks,5,9,5-9
28,1997-07-21,1997,New York Liberty,12,2,12-2
28,1997-07-21,1997,Phoenix Mercury,8,3,8-3
28,1997-07-21,1997,Sacramento Monarchs,5,8,5-8
28,1997-07-21,1997,Utah Starzz,3,11,3-11
29,1997-07-22,1997,Charlotte Sting,6,6,6-6
29,1997-07-22,1997,Cleveland Rockers,5,8,5-8
29,1997-07-22,1997,Houston Comets,9,5,9-5
29,1997-07-22,1997,Los Angeles Sparks,5,9,5-9
29,1997-07-22,1997,New York Liberty,12,3,12-3
29,1997-07-22,1997,Phoenix Mercury,8,4,8-4
29,1997-07-22,1997,Sacramento Monarchs,5,8,5-8
29,1997-07-22,1997,Utah Starzz,4,11,4-11
30,1997-07-23,1997,Charlotte Sting,6,7,6-7
30,1997-07-23,1997,Cleveland Rockers,6,8,6-8
30,1997-07-23,1997,Houston Comets,9,5,9-5
30,1997-07-23,1997,Los Angeles Sparks,5,10,5-10
30,1997-07-23,1997,New York Liberty,13,3,13-3
30,1997-07-23,1997,Phoenix Mercury,8,4,8-4
30,1997-07-23,1997,Sacramento Monarchs,5,8,5-8
30,1997-07-23,1997,Utah Starzz,4,11,4-11
31,1997-07-25,1997,Charlotte Sting,6,7,6-7
31,1997-07-25,1997,Cleveland Rockers,6,8,6-8
31,1997-07-25,1997,Houston Comets,10,5,10-5
31,1997-07-25,1997,Los Angeles Sparks,6,10,6-10
31,1997-07-25,1997,New York Liberty,13,3,13-3
31,1997-07-25,1997,Phoenix Mercury,8,5,8-5
31,1997-07-25,1997,Sacramento Monarchs,5,9,5-9
31,1997-07-25,1997,Utah Starzz,4,11,4-11
32,1997-07-26,1997,Charlotte Sting,7,7,7-7
32,1997-07-26,1997,Cleveland Rockers,7,8,7-8
32,1997-07-26,1997,Houston Comets,10,5,10-5
32,1997-07-26,1997,Los Angeles Sparks,6,10,6-10
32,1997-07-26,1997,New York Liberty,13,4,13-4
32,1997-07-26,1997,Phoenix Mercury,8,5,8-5
32,1997-07-26,1997,Sacramento Monarchs,5,9,5-9
32,1997-07-26,1997,Utah Starzz,4,12,4-12
33,1997-07-27,1997,Charlotte Sting,7,7,7-7
33,1997-07-27,1997,Cleveland Rockers,7,8,7-8
33,1997-07-27,1997,Houston Comets,10,5,10-5
33,1997-07-27,1997,Los Angeles Sparks,7,10,7-10
33,1997-07-27,1997,New York Liberty,13,4,13-4
33,1997-07-27,1997,Phoenix Mercury,8,5,8-5
33,1997-07-27,1997,Sacramento Monarchs,5,10,5-10
33,1997-07-27,1997,Utah Starzz,4,12,4-12
34,1997-07-28,1997,Charlotte Sting,7,7,7-7
34,1997-07-28,1997,Cleveland Rockers,8,8,8-8
34,1997-07-28,1997,Houston Comets,10,5,10-5
34,1997-07-28,1997,Los Angeles Sparks,7,10,7-10
34,1997-07-28,1997,New York Liberty,13,4,13-4
34,1997-07-28,1997,Phoenix Mercury,8,6,8-6
34,1997-07-28,1997,Sacramento Monarchs,5,10,5-10
34,1997-07-28,1997,Utah Starzz,4,12,4-12
35,1997-07-29,1997,Charlotte Sting,7,7,7-7
35,1997-07-29,1997,Cleveland Rockers,9,8,9-8
35,1997-07-29,1997,Houston Comets,10,6,10-6
35,1997-07-29,1997,Los Angeles Sparks,7,10,7-10
35,1997-07-29,1997,New York Liberty,13,4,13-4
35,1997-07-29,1997,Phoenix Mercury,8,6,8-6
35,1997-07-29,1997,Sacramento Monarchs,5,10,5-10
35,1997-07-29,1997,Utah Starzz,4,12,4-12
36,1997-07-30,1997,Charlotte Sting,8,7,8-7
36,1997-07-30,1997,Cleveland Rockers,9,8,9-8
36,1997-07-30,1997,Houston Comets,10,6,10-6
36,1997-07-30,1997,Los Angeles Sparks,8,10,8-10
36,1997-07-30,1997,New York Liberty,14,4,14-4
36,1997-07-30,1997,Phoenix Mercury,8,7,8-7
36,1997-07-30,1997,Sacramento Monarchs,5,11,5-11
36,1997-07-30,1997,Utah Starzz,4,13,4-13
37,1997-07-31,1997,Charlotte Sting,8,7,8-7
37,1997-07-31,1997,Cleveland Rockers,10,8,10-8
37,1997-07-31,1997,Houston Comets,10,6,10-6
37,1997-07-31,1997,Los Angeles Sparks,8,10,8-10
37,1997-07-31,1997,New York Liberty,14,4,14-4
37,1997-07-31,1997,Phoenix Mercury,8,8,8-8
37,1997-07-31,1997,Sacramento Monarchs,5,11,5-11
37,1997-07-31,1997,Utah Starzz,4,13,4-13
38,1997-08-01,1997,Charlotte Sting,9,7,9-7
38,1997-08-01,1997,Cleveland Rockers,10,8,10-8
38,1997-08-01,1997,Houston Comets,11,6,11-6
38,1997-08-01,1997,Los Angeles Sparks,8,11,8-11
38,1997-08-01,1997,New York Liberty,14,4,14-4
38,1997-08-01,1997,Phoenix Mercury,8,8,8-8
38,1997-08-01,1997,Sacramento Monarchs,5,12,5-12
38,1997-08-01,1997,Utah Starzz,4,13,4-13
39,1997-08-02,1997,Charlotte Sting,9,7,9-7
39,1997-08-02,1997,Cleveland Rockers,11,8,11-8
39,1997-08-02,1997,Houston Comets,11,7,11-7
39,1997-08-02,1997,Los Angeles Sparks,8,11,8-11
39,1997-08-02,1997,New York Liberty,15,4,15-4
39,1997-08-02,1997,Phoenix Mercury,8,9,8-9
39,1997-08-02,1997,Sacramento Monarchs,5,13,5-13
39,1997-08-02,1997,Utah Starzz,5,13,5-13
40,1997-08-03,1997,Charlotte Sting,10,7,10-7
40,1997-08-03,1997,Cleveland Rockers,11,8,11-8
40,1997-08-03,1997,Houston Comets,11,7,11-7
40,1997-08-03,1997,Los Angeles Sparks,8,12,8-12
40,1997-08-03,1997,New York Liberty,15,4,15-4
40,1997-08-03,1997,Phoenix Mercury,8,9,8-9
40,1997-08-03,1997,Sacramento Monarchs,5,13,5-13
40,1997-08-03,1997,Utah Starzz,5,13,5-13
41,1997-08-04,1997,Charlotte Sting,10,8,10-8
41,1997-08-04,1997,Cleveland Rockers,11,8,11-8
41,1997-08-04,1997,Houston Comets,11,7,11-7
41,1997-08-04,1997,Los Angeles Sparks,8,12,8-12
41,1997-08-04,1997,New York Liberty,15,4,15-4
41,1997-08-04,1997,Phoenix Mercury,9,9,9-9
41,1997-08-04,1997,Sacramento Monarchs,5,14,5-14
41,1997-08-04,1997,Utah Starzz,6,13,6-13
42,1997-08-05,1997,Charlotte Sting,10,8,10-8
42,1997-08-05,1997,Cleveland Rockers,11,9,11-9
42,1997-08-05,1997,Houston Comets,12,7,12-7
42,1997-08-05,1997,Los Angeles Sparks,9,12,9-12
42,1997-08-05,1997,New York Liberty,15,5,15-5
42,1997-08-05,1997,Phoenix Mercury,9,9,9-9
42,1997-08-05,1997,Sacramento Monarchs,5,14,5-14
42,1997-08-05,1997,Utah Starzz,6,13,6-13
43,1997-08-06,1997,Charlotte Sting,10,9,10-9
43,1997-08-06,1997,Cleveland Rockers,11,9,11-9
43,1997-08-06,1997,Houston Comets,12,7,12-7
43,1997-08-06,1997,Los Angeles Sparks,9,12,9-12
43,1997-08-06,1997,New York Liberty,15,5,15-5
43,1997-08-06,1997,Phoenix Mercury,10,9,10-9
43,1997-08-06,1997,Sacramento Monarchs,6,14,6-14
43,1997-08-06,1997,Utah Starzz,6,14,6-14
44,1997-08-07,1997,Charlotte Sting,10,9,10-9
44,1997-08-07,1997,Cleveland Rockers,11,10,11-10
44,1997-08-07,1997,Houston Comets,13,7,13-7
44,1997-08-07,1997,Los Angeles Sparks,10,12,10-12
44,1997-08-07,1997,New York Liberty,15,5,15-5
44,1997-08-07,1997,Phoenix Mercury,10,10,10-10
44,1997-08-07,1997,Sacramento Monarchs,6,14,6-14
44,1997-08-07,1997,Utah Starzz,6,14,6-14
45,1997-08-08,1997,Charlotte Sting,10,9,10-9
45,1997-08-08,1997,Cleveland Rockers,11,10,11-10
45,1997-08-08,1997,Houston Comets,13,7,13-7
45,1997-08-08,1997,Los Angeles Sparks,10,12,10-12
45,1997-08-08,1997,New York Liberty,15,5,15-5
45,1997-08-08,1997,Phoenix Mercury,10,10,10-10
45,1997-08-08,1997,Sacramento Monarchs,7,14,7-14
45,1997-08-08,1997,Utah Starzz,6,15,6-15
46,1997-08-09,1997,Charlotte Sting,11,9,11-9
46,1997-08-09,1997,Cleveland Rockers,11,10,11-10
46,1997-08-09,1997,Houston Comets,14,7,14-7
46,1997-08-09,1997,Los Angeles Sparks,10,13,10-13
46,1997-08-09,1997,New York Liberty,15,5,15-5
46,1997-08-09,1997,Phoenix Mercury,10,11,10-11
46,1997-08-09,1997,Sacramento Monarchs,7,14,7-14
46,1997-08-09,1997,Utah Starzz,6,15,6-15
47,1997-08-10,1997,Charlotte Sting,11,9,11-9
47,1997-08-10,1997,Cleveland Rockers,11,10,11-10
47,1997-08-10,1997,Houston Comets,14,7,14-7
47,1997-08-10,1997,Los Angeles Sparks,10,13,10-13
47,1997-08-10,1997,New York Liberty,15,6,15-6
47,1997-08-10,1997,Phoenix Mercury,10,11,10-11
47,1997-08-10,1997,Sacramento Monarchs,8,14,8-14
47,1997-08-10,1997,Utah Starzz,6,15,6-15
48,1997-08-11,1997,Charlotte Sting,11,10,11-10
48,1997-08-11,1997,Cleveland Rockers,12,10,12-10
48,1997-08-11,1997,Houston Comets,15,7,15-7
48,1997-08-11,1997,Los Angeles Sparks,10,13,10-13
48,1997-08-11,1997,New York Liberty,15,6,15-6
48,1997-08-11,1997,Phoenix Mercury,10,11,10-11
48,1997-08-11,1997,Sacramento Monarchs,8,14,8-14
48,1997-08-11,1997,Utah Starzz,6,16,6-16
49,1997-08-12,1997,Charlotte Sting,11,10,11-10
49,1997-08-12,1997,Cleveland Rockers,12,11,12-11
49,1997-08-12,1997,Houston Comets,16,7,16-7
49,1997-08-12,1997,Los Angeles Sparks,10,13,10-13
49,1997-08-12,1997,New York Liberty,15,7,15-7
49,1997-08-12,1997,Phoenix Mercury,11,11,11-11
49,1997-08-12,1997,Sacramento Monarchs,9,14,9-14
49,1997-08-12,1997,Utah Starzz,6,17,6-17
50,1997-08-14,1997,Charlotte Sting,12,10,12-10
50,1997-08-14,1997,Cleveland Rockers,12,12,12-12
50,1997-08-14,1997,Houston Comets,16,7,16-7
50,1997-08-14,1997,Los Angeles Sparks,10,13,10-13
50,1997-08-14,1997,New York Liberty,15,7,15-7
50,1997-08-14,1997,Phoenix Mercury,12,11,12-11
50,1997-08-14,1997,Sacramento Monarchs,9,15,9-15
50,1997-08-14,1997,Utah Starzz,6,17,6-17
51,1997-08-15,1997,Charlotte Sting,12,10,12-10
51,1997-08-15,1997,Cleveland Rockers,12,12,12-12
51,1997-08-15,1997,Houston Comets,16,7,16-7
51,1997-08-15,1997,Los Angeles Sparks,10,13,10-13
51,1997-08-15,1997,New York Liberty,16,7,16-7
51,1997-08-15,1997,Phoenix Mercury,12,11,12-11
51,1997-08-15,1997,Sacramento Monarchs,9,16,9-16
51,1997-08-15,1997,Utah Starzz,6,17,6-17
52,1997-08-16,1997,Charlotte Sting,13,10,13-10
52,1997-08-16,1997,Cleveland Rockers,12,12,12-12
52,1997-08-16,1997,Houston Comets,16,8,16-8
52,1997-08-16,1997,Los Angeles Sparks,11,13,11-13
52,1997-08-16,1997,New York Liberty,16,7,16-7
52,1997-08-16,1997,Phoenix Mercury,12,11,12-11
52,1997-08-16,1997,Sacramento Monarchs,9,16,9-16
52,1997-08-16,1997,Utah Starzz,6,18,6-18
53,1997-08-17,1997,Charlotte Sting,13,11,13-11
53,1997-08-17,1997,Cleveland Rockers,13,12,13-12
53,1997-08-17,1997,Houston Comets,17,8,17-8
53,1997-08-17,1997,Los Angeles Sparks,11,13,11-13
53,1997-08-17,1997,New York Liberty,16,8,16-8
53,1997-08-17,1997,Phoenix Mercury,13,11,13-11
53,1997-08-17,1997,Sacramento Monarchs,9,16,9-16
53,1997-08-17,1997,Utah Starzz,6,19,6-19
54,1997-08-18,1997,Charlotte Sting,13,11,13-11
54,1997-08-18,1997,Cleveland Rockers,13,12,13-12
54,1997-08-18,1997,Houston Comets,17,8,17-8
54,1997-08-18,1997,Los Angeles Sparks,12,13,12-13
54,1997-08-18,1997,New York Liberty,16,8,16-8
54,1997-08-18,1997,Phoenix Mercury,13,12,13-12
54,1997-08-18,1997,Sacramento Monarchs,9,16,9-16
54,1997-08-18,1997,Utah Starzz,6,19,6-19
55,1997-08-19,1997,Charlotte Sting,13,12,13-12
55,1997-08-19,1997,Cleveland Rockers,13,12,13-12
55,1997-08-19,1997,Houston Comets,18,8,18-8
55,1997-08-19,1997,Los Angeles Sparks,12,13,12-13
55,1997-08-19,1997,New York Liberty,16,9,16-9
55,1997-08-19,1997,Phoenix Mercury,13,12,13-12
55,1997-08-19,1997,Sacramento Monarchs,9,16,9-16
55,1997-08-19,1997,Utah Starzz,7,19,7-19
56,1997-08-20,1997,Charlotte Sting,13,12,13-12
56,1997-08-20,1997,Cleveland Rockers,13,12,13-12
56,1997-08-20,1997,Houston Comets,18,8,18-8
56,1997-08-20,1997,Los Angeles Sparks,13,13,13-13
56,1997-08-20,1997,New York Liberty,16,10,16-10
56,1997-08-20,1997,Phoenix Mercury,14,12,14-12
56,1997-08-20,1997,Sacramento Monarchs,9,17,9-17
56,1997-08-20,1997,Utah Starzz,7,19,7-19
57,1997-08-21,1997,Charlotte Sting,14,12,14-12
57,1997-08-21,1997,Cleveland Rockers,14,12,14-12
57,1997-08-21,1997,Houston Comets,18,9,18-9
57,1997-08-21,1997,Los Angeles Sparks,13,13,13-13
57,1997-08-21,1997,New York Liberty,16,10,16-10
57,1997-08-21,1997,Phoenix Mercury,14,12,14-12
57,1997-08-21,1997,Sacramento Monarchs,9,17,9-17
57,1997-08-21,1997,Utah Starzz,7,20,7-20
58,1997-08-22,1997,Charlotte Sting,14,13,14-13
58,1997-08-22,1997,Cleveland Rockers,14,12,14-12
58,1997-08-22,1997,Houston Comets,18,9,18-9
58,1997-08-22,1997,Los Angeles Sparks,14,13,14-13
58,1997-08-22,1997,New York Liberty,16,10,16-10
58,1997-08-22,1997,Phoenix Mercury,15,12,15-12
58,1997-08-22,1997,Sacramento Monarchs,9,18,9-18
58,1997-08-22,1997,Utah Starzz,7,20,7-20
59,1997-08-23,1997,Charlotte Sting,14,13,14-13
59,1997-08-23,1997,Cleveland Rockers,15,12,15-12
59,1997-08-23,1997,Houston Comets,18,9,18-9
59,1997-08-23,1997,Los Angeles Sparks,14,13,14-13
59,1997-08-23,1997,New York Liberty,16,11,16-11
59,1997-08-23,1997,Phoenix Mercury,15,12,15-12
59,1997-08-23,1997,Sacramento Monarchs,9,18,9-18
59,1997-08-23,1997,Utah Starzz,7,20,7-20
60,1997-08-24,1997,Charlotte Sting,15,13,15-13
60,1997-08-24,1997,Cleveland Rockers,15,13,15-13
60,1997-08-24,1997,Houston Comets,18,10,18-10
60,1997-08-24,1997,Los Angeles Sparks,14,14,14-14
60,1997-08-24,1997,New York Liberty,17,11,17-11
60,1997-08-24,1997,Phoenix Mercury,16,12,16-12
60,1997-08-24,1997,Sacramento Monarchs,10,18,10-18
60,1997-08-24,1997,Utah Starzz,7,21,7-21
61,1997-08-28,1997,Charlotte Sting,15,14,15-14
